DF,DL,MUNICIPIO,LOCALIDAD,SECCION,TIPO,CASILLA,UBICACION
6,10,4) TIJUANA,1) TIJUANA,802,B,802 B,"OXXO CAREAGA, CALLE RUBÉN DARÍO, NÚMERO 4495, FRACCIONAMIENTO LOS ALTOS, CÓDIGO POSTAL 22536, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA LICENCIADO MARTÍN CAREAGA"
6,10,4) TIJUANA,1) TIJUANA,802,C1,802 C1,"OXXO CAREAGA, CALLE RUBÉN DARÍO, NÚMERO 4495, FRACCIONAMIENTO LOS ALTOS, CÓDIGO POSTAL 22536, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA LICENCIADO MARTÍN CAREAGA"
6,10,4) TIJUANA,1) TIJUANA,803,B,803 B,"ESCUELA PRIMARIA NIÑOS HÉROES DE CHAPULTEPEC TURNO MATUTINO, AVENIDA LA PAZ, SIN NÚMERO, COLONIA LOMAS DEL PORVENIR, CÓDIGO POSTAL 22535, TIJUANA BAJA CALIFORNIA, ENTRE AVENIDA SANTA ROSALÍA Y AVENIDA BAJA CALIFORNIA"
6,10,4) TIJUANA,1) TIJUANA,803,C1,803 C1,"ESCUELA PRIMARIA NIÑOS HÉROES DE CHAPULTEPEC TURNO MATUTINO, AVENIDA LA PAZ, SIN NÚMERO, COLONIA LOMAS DEL PORVENIR, CÓDIGO POSTAL 22535, TIJUANA BAJA CALIFORNIA, ENTRE AVENIDA SANTA ROSALÍA Y AVENIDA BAJA CALIFORNIA"
6,10,4) TIJUANA,1) TIJUANA,804,B,804 B,"PANADERÍA ABRIL, AVENIDA BAJA CALIFORNIA NÚMERO 5, COLONIA LOMAS DEL PORVENIR, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, ESQUINA MEXICALI"
6,10,4) TIJUANA,1) TIJUANA,804,C1,804 C1,"PANADERÍA ABRIL, AVENIDA BAJA CALIFORNIA NÚMERO 5, COLONIA LOMAS DEL PORVENIR, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, ESQUINA MEXICALI"
6,10,4) TIJUANA,1) TIJUANA,805,B,805 B,"CANCHA PÚBLICA, CALLE CUAÚHTEMOC, NÚMERO 18, COLONIA LOMAS DE TIJUANA, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, FRENTE CALLE RUMOROSA Y ANDADOR MOCTEZUMA"
6,10,4) TIJUANA,1) TIJUANA,805,C1,805 C1,"CANCHA PÚBLICA, CALLE CUAÚHTEMOC, NÚMERO 18, COLONIA LOMAS DE TIJUANA, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, FRENTE CALLE RUMOROSA Y ANDADOR MOCTEZUMA"
6,10,4) TIJUANA,1) TIJUANA,806,B,806 B,"OXXO PEÑASCO, AVENIDA ENSENADA, NÚMERO 5783, COLONIA LOMAS DEL PACÍFICO, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE PUERTO PEÑASCO"
6,10,4) TIJUANA,1) TIJUANA,806,C1,806 C1,"OXXO PEÑASCO, AVENIDA ENSENADA, NÚMERO 5783, COLONIA LOMAS DEL PACÍFICO, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE PUERTO PEÑASCO"
6,10,4) TIJUANA,1) TIJUANA,807,B,807 B,"COLEGIO DE BACHILLERES DEL ESTADO DE BAJA CALIFORNIA EXTENSIÓN SIGLO XXI, PROLONGACIÓN CAÑÓN K, NÚMERO 57, COLONIA PATRIMONIAL BENITO JUÁREZ, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA MIGUEL ROMERO"
6,10,4) TIJUANA,1) TIJUANA,807,C1,807 C1,"COLEGIO DE BACHILLERES DEL ESTADO DE BAJA CALIFORNIA EXTENSIÓN SIGLO XXI, PROLONGACIÓN CAÑÓN K, NÚMERO 57, COLONIA PATRIMONIAL BENITO JUÁREZ, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA MIGUEL ROMERO"
6,10,4) TIJUANA,1) TIJUANA,808,B,808 B,"LIMPIADURÍA MANHATTAN, CALLE EMETERIO GONZÁLEZ, NÚMERO 6175, COLONIA ALTAMIRA, CÓDIGO POSTAL 22054, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA RÍO DE LA PLATA"
6,10,4) TIJUANA,1) TIJUANA,808,C1,808 C1,"LIMPIADURÍA MANHATTAN, CALLE EMETERIO GONZÁLEZ, NÚMERO 6175, COLONIA ALTAMIRA, CÓDIGO POSTAL 22054, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA RÍO DE LA PLATA"
6,10,4) TIJUANA,1) TIJUANA,809,B,809 B,"JARDÍN DE NIÑOS ANGELINA CASILLAS TURNO MATUTINO, AVENIDA PARÍS, NÚMERO 2078, COLONIA ALTAMIRA, CÓDIGO POSTAL 22054, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE HAMBURGO Y CALLE EMETERIO GONZÁLEZ"
6,10,4) TIJUANA,1) TIJUANA,810,B,810 B,"LOCAL COMERCIAL SIN NOMBRE ANTES MERCADO DANIELAS, CALLE EMETERIO GONZÁLEZ, NÚMERO 6946, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA CASIMIRO CHÁVEZ"
6,10,4) TIJUANA,1) TIJUANA,810,C1,810 C1,"LOCAL COMERCIAL SIN NOMBRE ANTES MERCADO DANIELAS, CALLE EMETERIO GONZÁLEZ, NÚMERO 6946, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA CASIMIRO CHÁVEZ"
6,10,4) TIJUANA,1) TIJUANA,811,B,811 B,"DOMICILIO PARTICULAR, CALLE REFORMA, NÚMERO 1992, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CALLE MARIANO ARISTA Y O JOSEFA ORTIZ DE DOMÍNGUEZ"
6,10,4) TIJUANA,1) TIJUANA,811,C1,811 C1,"DOMICILIO PARTICULAR, CALLE REFORMA, NÚMERO 1992, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CALLE MARIANO ARISTA Y O JOSEFA ORTIZ DE DOMÍNGUEZ"
6,10,4) TIJUANA,1) TIJUANA,812,B,812 B,"LIMPIADURÍA BAJA MARINA, AVENIDA INDEPENDENCIA, NÚMERO 403, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE IGNACIO ALLENDE"
6,10,4) TIJUANA,1) TIJUANA,813,B,813 B,"PARQUE INDEPENDENCIA, CALLE IGNACIO ALLENDE, SIN NÚMERO, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ENTRE AVENIDA GALEANA Y AVENIDA MATAMOROS"
6,10,4) TIJUANA,1) TIJUANA,814,B,814 B,"ESCUELA PRIMARIA GABINO BARRERA, AVENIDA MATAMOROS, NÚMERO 1750, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE ABASOLO Y CALLE ALLENDE"
6,10,4) TIJUANA,1) TIJUANA,814,C1,814 C1,"ESCUELA PRIMARIA GABINO BARRERA, AVENIDA MATAMOROS, NÚMERO 1750, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE ABASOLO Y CALLE ALLENDE"
6,10,4) TIJUANA,1) TIJUANA,815,B,815 B,"PARQUE LA OCHO , AVENIDA B CONSTITUCIÓN, NÚMERO 1650, ZONA CENTRO, CÓDIGO POSTAL 22000, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE OCTAVA HIDALGO Y CALLE NOVENA IGNACIO ZARAGOZA"
6,10,4) TIJUANA,1) TIJUANA,816,B,816 B,"ABARROTES RAMOS, CALLE ABASOLO, NÚMERO 7981, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA HÉROES DE GRANADITAS"
6,10,4) TIJUANA,1) TIJUANA,816,C1,816 C1,"ABARROTES RAMOS, CALLE ABASOLO, NÚMERO 7981, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA HÉROES DE GRANADITAS"
6,10,4) TIJUANA,1) TIJUANA,817,B,817 B,"MINI MARKET Y ABARROTES, AVENIDA RAYÓN, NÚMERO 1809, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE ABASOLO"
6,10,4) TIJUANA,1) TIJUANA,818,B,818 B,"LOCAL SIN NOMBRE ANTES ESPEJOS SALÓN UNISEX, AVENIDA JOSÉ MARÍA MORELOS, NÚMERO 1993, COLONIA INDEPENDENCIA, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE MARIANO ARISTA Y CALLE JIMÉNEZ"
6,10,4) TIJUANA,1) TIJUANA,819,B,819 B,"ESCUELA PRIMARIA VICENTE GUERRERO TURNO MATUTINO, CALLE PRIMO DE VERDAD, NÚMERO 95, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA SAN ANTONIO DE LOS BUENOS"
6,10,4) TIJUANA,1) TIJUANA,819,C1,819 C1,"ESCUELA PRIMARIA VICENTE GUERRERO TURNO MATUTINO, CALLE PRIMO DE VERDAD, NÚMERO 95, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA SAN ANTONIO DE LOS BUENOS"
6,10,4) TIJUANA,1) TIJUANA,820,B,820 B,"LOCAL COMERCIAL SIN NOMBRE ANTES ABARROTES DON LUCIO, AVENIDA JOSÉ MARÍA MICHELENA, NÚMERO 2370, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE LEONA VICARIO"
6,10,4) TIJUANA,1) TIJUANA,820,C1,820 C1,"LOCAL COMERCIAL SIN NOMBRE ANTES ABARROTES DON LUCIO, AVENIDA JOSÉ MARÍA MICHELENA, NÚMERO 2370, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE LEONA VICARIO"
6,10,4) TIJUANA,1) TIJUANA,821,B,821 B,"DOMICILIO PARTICULAR, CALLE PEDRO MORENO, NÚMERO 6711, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE ALBINO GARCÍA"
6,10,4) TIJUANA,1) TIJUANA,821,C1,821 C1,"DOMICILIO PARTICULAR, CALLE PEDRO MORENO, NÚMERO 6711, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE ALBINO GARCÍA"
6,10,4) TIJUANA,1) TIJUANA,822,B,822 B,"CANCHA PÚBLICA, CAÑÓN MACLOVIO HERRERA, SIN NÚMERO, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE TRINIDAD RODRÍGUEZ"
6,10,4) TIJUANA,1) TIJUANA,822,C1,822 C1,"CANCHA PÚBLICA, CAÑÓN MACLOVIO HERRERA, SIN NÚMERO, COLONIA GUERRERO, CÓDIGO POSTAL 22055, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE TRINIDAD RODRÍGUEZ"
6,10,4) TIJUANA,1) TIJUANA,823,B,823 B,"LOCAL SIN NOMBRE ANTES PANADERÍA EL CÓNDOR DE ORO, AVENIDA ENSENADA, NÚMERO 2790, COLONIA LOMAS DEL PACÍFICO, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE GUAYMAS"
6,10,4) TIJUANA,1) TIJUANA,823,C1,823 C1,"LOCAL SIN NOMBRE ANTES PANADERÍA EL CÓNDOR DE ORO, AVENIDA ENSENADA, NÚMERO 2790, COLONIA LOMAS DEL PACÍFICO, CÓDIGO POSTAL 22614, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE GUAYMAS"
6,10,4) TIJUANA,1) TIJUANA,824,B,824 B,"ABARROTES EL ZACATECANO, CALLE OLIVO, NÚMERO 5010, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA DEL NOGAL"
6,10,4) TIJUANA,1) TIJUANA,824,C1,824 C1,"ABARROTES EL ZACATECANO, CALLE OLIVO, NÚMERO 5010, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA DEL NOGAL"
6,10,4) TIJUANA,1) TIJUANA,825,B,825 B,"DOMICILIO PARTICULAR, AVENIDA CAÑÓN DE LAS PALMERAS, NÚMERO 5089, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE NAYARIT Y CAÑON DEL SABINO"
6,10,4) TIJUANA,1) TIJUANA,825,C1,825 C1,"DOMICILIO PARTICULAR, AVENIDA CAÑÓN DE LAS PALMERAS, NÚMERO 5089, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE NAYARIT Y CAÑON DEL SABINO"
6,10,4) TIJUANA,1) TIJUANA,826,B,826 B,"OXXO VIKINGO, AVENIDA CAÑÓN DE LAS PALMERAS, NÚMERO 4744, COLONIA CAÑÓN DE LAS PALMERAS, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, PROLONGACIÓN CAÑÓN AZTECA"
6,10,4) TIJUANA,1) TIJUANA,826,C1,826 C1,"OXXO VIKINGO, AVENIDA CAÑÓN DE LAS PALMERAS, NÚMERO 4744, COLONIA CAÑÓN DE LAS PALMERAS, CÓDIGO POSTAL 22535, TIJUANA, BAJA CALIFORNIA, PROLONGACIÓN CAÑÓN AZTECA"
6,11,4) TIJUANA,1) TIJUANA,827,B,827 B,"ESCUELA PRIMARIA GRAN TENOCHTITLÁN, CALLE CARLOS LÓPEZ MOCTEZUMA, NÚMERO 4100, COLONIA GRAN TENOCHTITLÁN, CÓDIGO POSTAL 22523, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE MIGUEL TORRUCO Y AVENIDA NÚMERO 1"
6,11,4) TIJUANA,1) TIJUANA,827,C1,827 C1,"ESCUELA PRIMARIA GRAN TENOCHTITLÁN, CALLE CARLOS LÓPEZ MOCTEZUMA, NÚMERO 4100, COLONIA GRAN TENOCHTITLÁN, CÓDIGO POSTAL 22523, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE MIGUEL TORRUCO Y AVENIDA NÚMERO 1"
6,11,4) TIJUANA,1) TIJUANA,827,EX1,827 EX1,"DOMICILIO PARTICULAR, CALLE CUAUHTÉMOC, NÚMERO 4193, COLONIA MANUEL PAREDES, NÚMERO 3, CÓDIGO POSTAL 22610, TIJUANA BAJA CALIFORNIA, ENTRE CALLE MANUEL TRASVIÑA Y CALLE SIN NOMBRE"
6,11,4) TIJUANA,1) TIJUANA,828,B,828 B,"NOVEDADES Y PAPELERÍA ARMANDO'S, AVENIDA MIGUEL INCLÁN, NÚMERO 2570, COLONIA MIRAMAR, CÓDIGO POSTAL 22526, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE ANDRÉS SOLER Y CALLE EVANGELINA ELIZONDO"
6,11,4) TIJUANA,1) TIJUANA,828,C1,828 C1,"NOVEDADES Y PAPELERÍA ARMANDO'S, AVENIDA MIGUEL INCLÁN, NÚMERO 2570, COLONIA MIRAMAR, CÓDIGO POSTAL 22526, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE ANDRÉS SOLER Y CALLE EVANGELINA ELIZONDO"
6,11,4) TIJUANA,1) TIJUANA,828,EX1,828 EX1,"LOCAL SIN NOMBRE ANTES ABARROTES CUAÚHTEMOC, CALLE CUAUHTÉMOC NÚMERO 4029, COLONIA MANUEL PAREDES NÚMERO 3, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN MIRAMAR"
6,11,4) TIJUANA,1) TIJUANA,829,B,829 B,"ESCUELA PRIMARIA GENERAL GUADALUPE VICTORIA TURNO MATUTINO, AVENIDA MIGUEL INCLÁN, NÚMERO 1611, COLONIA MIRAMAR, CÓDIGO POSTAL 22526, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE VÍCTOR PARRA Y CALLE MARÍA ANTONIETA PONS"
6,11,4) TIJUANA,1) TIJUANA,829,C1,829 C1,"ESCUELA PRIMARIA GENERAL GUADALUPE VICTORIA TURNO MATUTINO, AVENIDA MIGUEL INCLÁN, NÚMERO 1611, COLONIA MIRAMAR, CÓDIGO POSTAL 22526, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE VÍCTOR PARRA Y CALLE MARÍA ANTONIETA PONS"
6,11,4) TIJUANA,1) TIJUANA,829,C2,829 C2,"ESCUELA PRIMARIA GENERAL GUADALUPE VICTORIA TURNO MATUTINO, AVENIDA MIGUEL INCLÁN, NÚMERO 1611, COLONIA MIRAMAR, CÓDIGO POSTAL 22526, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE VÍCTOR PARRA Y CALLE MARÍA ANTONIETA PONS"
6,11,4) TIJUANA,1) TIJUANA,831,B,831 B,"OXXO SAN JUDAS, AVENIDA SAN ÁNGEL, NÚMERO 3980, COLONIA SAN ÁNGEL, CÓDIGO POSTAL 22410, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE SAN JUAN"
6,11,4) TIJUANA,1) TIJUANA,831,C1,831 C1,"OXXO SAN JUDAS, AVENIDA SAN ÁNGEL, NÚMERO 3980, COLONIA SAN ÁNGEL, CÓDIGO POSTAL 22410, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE SAN JUAN"
6,11,4) TIJUANA,1) TIJUANA,831,C2,831 C2,"OXXO SAN JUDAS, AVENIDA SAN ÁNGEL, NÚMERO 3980, COLONIA SAN ÁNGEL, CÓDIGO POSTAL 22410, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE SAN JUAN"
6,11,4) TIJUANA,1) TIJUANA,831,C3,831 C3,"OXXO SAN JUDAS, AVENIDA SAN ÁNGEL, NÚMERO 3980, COLONIA SAN ÁNGEL, CÓDIGO POSTAL 22410, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE SAN JUAN"
6,11,4) TIJUANA,1) TIJUANA,832,B,832 B,"CANCHA PÚBLICA, BOULEVARD PASEO DE LAS ROSAS, SIN NÚMERO, COLONIA MANUEL PAREDES NÚMERO 3, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN GARDENIAS"
6,11,4) TIJUANA,1) TIJUANA,832,C1,832 C1,"CANCHA PÚBLICA, BOULEVARD PASEO DE LAS ROSAS, SIN NÚMERO, COLONIA MANUEL PAREDES NÚMERO 3, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN GARDENIAS"
6,11,4) TIJUANA,1) TIJUANA,832,C2,832 C2,"CANCHA PÚBLICA, BOULEVARD PASEO DE LAS ROSAS, SIN NÚMERO, COLONIA MANUEL PAREDES NÚMERO 3, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN GARDENIAS"
6,11,4) TIJUANA,1) TIJUANA,833,B,833 B,"LOCAL COMERCIAL SIN NOMBRE ANTES MISCELÁNEA ARACELY, CALLE 27, NÚMERO 3150, COLONIA GRAN TENOCHTITLÁN, CÓDIGO POSTAL 22523, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE 27"
6,11,4) TIJUANA,1) TIJUANA,833,C1,833 C1,"LOCAL COMERCIAL SIN NOMBRE ANTES MISCELÁNEA ARACELY, CALLE 27, NÚMERO 3150, COLONIA GRAN TENOCHTITLÁN, CÓDIGO POSTAL 22523, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE 27"
6,10,4) TIJUANA,1) TIJUANA,834,B,834 B,"FRENTE LOCAL COMERCIAL SIN NOMBRE ANTES ABARROTES Y MISCELÁNEA CARLOS, AVENIDA VERACRUZ, NÚMERO 3269, FRACCIONAMIENTO EL CORTEZ, CÓDIGO POSTAL 22600, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN OLIVO"
6,10,4) TIJUANA,1) TIJUANA,834,C1,834 C1,"FRENTE LOCAL COMERCIAL SIN NOMBRE ANTES ABARROTES Y MISCELÁNEA CARLOS, AVENIDA VERACRUZ, NÚMERO 3269, FRACCIONAMIENTO EL CORTEZ, CÓDIGO POSTAL 22600, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN OLIVO"
6,10,4) TIJUANA,1) TIJUANA,834,C2,834 C2,"FRENTE LOCAL COMERCIAL SIN NOMBRE ANTES ABARROTES Y MISCELÁNEA CARLOS, AVENIDA VERACRUZ, NÚMERO 3269, FRACCIONAMIENTO EL CORTEZ, CÓDIGO POSTAL 22600, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CAÑÓN OLIVO"
6,10,4) TIJUANA,1) TIJUANA,835,B,835 B,"MERCADO Y CARNICERÍA JARDÍN 1, AVENIDA DEL NOGAL, NÚMERO 2911, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE CASTAÑO"
6,10,4) TIJUANA,1) TIJUANA,836,B,836 B,"OXXO CAOBA II, AVENIDA DEL ÁLAMO, NÚMERO 2980, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CALLE CEDRO"
6,10,4) TIJUANA,1) TIJUANA,836,C1,836 C1,"OXXO CAOBA II, AVENIDA DEL ÁLAMO, NÚMERO 2980, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CON CALLE CEDRO"
6,10,4) TIJUANA,1) TIJUANA,837,B,837 B,"COMIDA CHINA RIVIERA, AVENIDA ABRAHAM GONZÁLEZ, NÚMERO 3163 A, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE FELIPE ÁNGELES"
6,10,4) TIJUANA,1) TIJUANA,837,C1,837 C1,"COMIDA CHINA RIVIERA, AVENIDA ABRAHAM GONZÁLEZ, NÚMERO 3163 A, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE FELIPE ÁNGELES"
6,10,4) TIJUANA,1) TIJUANA,838,B,838 B,"DOMICILIO PARTICULAR, CALLE MIGUEL SAAVEDRA, NÚMERO 6326, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA BENAVIDES"
6,10,4) TIJUANA,1) TIJUANA,838,C1,838 C1,"DOMICILIO PARTICULAR, CALLE MIGUEL SAAVEDRA, NÚMERO 6326, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA BENAVIDES"
6,10,4) TIJUANA,1) TIJUANA,839,B,839 B,"ESCUELA PRIMARIA PROFESORA DOMINGA MÁRQUEZ Y MÁRQUEZ TURNO MATUTINO, CALLE TORIBIO ORTEGA, NÚMERO 6301, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ENTRE AVENIDA MACLOVIO HERRERA Y AVENIDA FRANCISCO VILLA"
6,10,4) TIJUANA,1) TIJUANA,839,C1,839 C1,"ESCUELA PRIMARIA PROFESORA DOMINGA MÁRQUEZ Y MÁRQUEZ TURNO MATUTINO, CALLE TORIBIO ORTEGA, NÚMERO 6301, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ENTRE AVENIDA MACLOVIO HERRERA Y AVENIDA FRANCISCO VILLA"
6,10,4) TIJUANA,1) TIJUANA,840,B,840 B,"SORIANA SÚPER, CALLE TORIBIO ORTEGA, NÚMERO 6051, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA ABRAHAM GONZÁLEZ"
6,10,4) TIJUANA,1) TIJUANA,840,C1,840 C1,"SORIANA SÚPER, CALLE TORIBIO ORTEGA, NÚMERO 6051, COLONIA FRANCISCO VILLA, CÓDIGO POSTAL 22615, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA ABRAHAM GONZÁLEZ"
6,10,4) TIJUANA,1) TIJUANA,841,B,841 B,"ABARROTES MODELORAMA JARDÍN, CALLE DEL ROBLE, NÚMERO 3418, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE CHOPO"
6,10,4) TIJUANA,1) TIJUANA,841,C1,841 C1,"ABARROTES MODELORAMA JARDÍN, CALLE DEL ROBLE, NÚMERO 3418, FRACCIONAMIENTO CIUDAD JARDÍN, CÓDIGO POSTAL 22610, TIJUANA, BAJA CALIFORNIA, ESQUINA CALLE CHOPO"
6,10,4) TIJUANA,1) TIJUANA,842,B,842 B,"ESCUELA PRIMARIA 5 DE FEBRERO, AVENIDA ROMA 1960, NÚMERO 4163, FRACCIONAMIENTO MONTES OLÍMPICOS, CÓDIGO POSTAL 22600, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE BERLÍN 1936 Y CALLE TOKIO 1964"
6,10,4) TIJUANA,1) TIJUANA,842,C1,842 C1,"ESCUELA PRIMARIA 5 DE FEBRERO, AVENIDA ROMA 1960, NÚMERO 4163, FRACCIONAMIENTO MONTES OLÍMPICOS, CÓDIGO POSTAL 22600, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE BERLÍN 1936 Y CALLE TOKIO 1964"
6,11,4) TIJUANA,1) TIJUANA,843,B,843 B,"JARDÍN DE NIÑOS RUFINO TAMAYO TURNO MATUTINO, AVENIDA ANTONIO VILLARREAL, NÚMERO 10, COLONIA DIVINA PROVIDENCIA, CÓDIGO POSTAL 22525, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA FRANCISCO I. MADERO"
6,11,4) TIJUANA,1) TIJUANA,843,C1,843 C1,"JARDÍN DE NIÑOS RUFINO TAMAYO TURNO MATUTINO, AVENIDA ANTONIO VILLARREAL, NÚMERO 10, COLONIA DIVINA PROVIDENCIA, CÓDIGO POSTAL 22525, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA FRANCISCO I. MADERO"
6,11,4) TIJUANA,1) TIJUANA,843,C2,843 C2,"JARDÍN DE NIÑOS RUFINO TAMAYO TURNO MATUTINO, AVENIDA ANTONIO VILLARREAL, NÚMERO 10, COLONIA DIVINA PROVIDENCIA, CÓDIGO POSTAL 22525, TIJUANA, BAJA CALIFORNIA, ESQUINA AVENIDA FRANCISCO I. MADERO"
